Name,patient_id,y_true,y_pred_ep3,y_pred_ep5
pat_17_image_1.jpg,17,1,0.5506074,0.54502326
pat_17_image_2.jpg,17,1,0.33516735,0.31324422
pat_17_image_3.jpg,17,1,0.4341268,0.4049004
pat_17_image_4.jpg,17,1,0.32597405,0.27886546
pat_17_image_5.jpg,17,1,0.7425923,0.66033137
pat_17_image_6.jpg,17,1,0.42299172,0.4058462
pat_17_image_7.jpg,17,1,0.24900353,0.22492088
pat_17_image_8.jpg,17,1,0.37797815,0.34785593
pat_17_image_9.jpg,17,1,0.84301597,0.85228384
pat_17_image_10.jpg,17,1,0.76349854,0.74530506
pat_17_image_11.jpg,17,1,0.6852772,0.6543964
pat_17_image_12.jpg,17,1,0.5034997,0.45553023
pat_17_image_13.jpg,17,1,0.9120266,0.90576077
pat_17_image_14.jpg,17,1,0.5234755,0.45988402
pat_17_image_15.jpg,17,1,0.24274817,0.23984599
pat_17_image_16.jpg,17,1,0.62592614,0.6169429
pat_17_image_17.jpg,17,1,0.73118705,0.7068482
pat_17_image_18.jpg,17,1,0.5391234,0.52770656
pat_17_image_19.jpg,17,1,0.41928282,0.39573905
pat_17_image_20.jpg,17,1,0.34608206,0.29899886
pat_17_image_21.jpg,17,1,0.87066567,0.85824466
pat_17_image_22.jpg,17,1,0.9479595,0.9442583
pat_17_image_23.jpg,17,1,0.55912775,0.53741235
pat_17_image_24.jpg,17,1,0.79351467,0.74891067
pat_17_image_25.jpg,17,1,0.5081067,0.49435312
pat_17_image_26.jpg,17,1,0.78173405,0.7452503
pat_17_image_27.jpg,17,1,0.87928885,0.88709867
pat_17_image_28.jpg,17,1,0.9533563,0.95666206
pat_17_image_29.jpg,17,1,0.98528904,0.98317623
pat_17_image_30.jpg,17,1,0.7578289,0.71948034
pat_17_image_31.jpg,17,1,0.808349,0.8177889
pat_17_image_32.jpg,17,1,0.83364004,0.83285755
pat_17_image_33.jpg,17,1,0.698827,0.72428346
pat_17_image_34.jpg,17,1,0.84749115,0.8435222
pat_17_image_35.jpg,17,1,0.6750899,0.651468
pat_17_image_36.jpg,17,1,0.80249715,0.8169383
pat_17_image_37.jpg,17,1,0.6312688,0.6631625
pat_17_image_38.jpg,17,1,0.9266741,0.9311297
pat_17_image_39.jpg,17,1,0.43198738,0.3609827
pat_17_image_40.jpg,17,1,0.60364544,0.6143907
pat_17_image_41.jpg,17,1,0.86092687,0.83832765
pat_17_image_42.jpg,17,1,0.41716284,0.44694477
pat_17_image_43.jpg,17,1,0.5086347,0.5054765
pat_17_image_44.jpg,17,1,0.6734681,0.6534915
pat_17_image_45.jpg,17,1,0.61097664,0.58163375
pat_17_image_46.jpg,17,1,0.8838764,0.8623979
pat_17_image_47.jpg,17,1,0.66995925,0.6150134
pat_17_image_48.jpg,17,1,0.804637,0.77840006
pat_17_image_49.jpg,17,1,0.720044,0.680221
pat_17_image_50.jpg,17,1,0.75236124,0.74004745
pat_17_image_51.jpg,17,1,0.7014551,0.679629
pat_17_image_52.jpg,17,1,0.34927645,0.28951517
